id,y
7127,108.99186
7131,100.03399
7132,92.97323
7133,91.824745
7134,112.50541
7135,92.04029
7136,113.235954
7137,91.989555
7141,93.28857
7144,102.83805
7147,112.61581
7148,91.861336
7150,93.106346
7151,92.16459
7152,102.39446
7154,92.22152
7156,91.92129
7157,102.78158
7159,114.2087
7161,92.83075
7163,91.9255
7164,99.68809
7167,78.19166
7169,101.36393
7170,92.19126
7173,92.37386
7174,102.72273
7177,112.42824
7178,102.77618
7179,91.88479
7180,78.13093
7181,113.16868
7182,92.39375
7184,93.61739
7185,112.88193
7186,92.04574
7187,114.203865
7188,92.0346
7189,112.844765
7191,101.18946
7193,110.17094
7197,92.53332
7199,91.9529
7200,114.15653
7201,92.04029
7204,92.60488
7207,112.32859
7209,114.207664
7210,92.383194
7211,103.80202
7213,93.65459
7214,112.65895
7216,112.53532
7217,93.7726
7220,112.4652
7224,112.64985
7225,93.53202
7226,112.53532
7227,92.85806
7234,112.88193
7236,78.17817
7239,102.88488
7240,91.86376
7242,114.21747
7244,112.59821
7245,92.20537
7247,112.50441
7248,91.97804
7249,114.214
7250,113.92301
7251,93.255165
7252,114.16537
7253,78.19227
7256,92.21938
7260,95.00983
7261,114.1681
7264,95.65655
7269,114.17577
7270,93.52369
7273,114.08132
7279,93.70338
7281,114.11373
7284,93.44439
7285,112.38758
7286,114.21435
7287,91.93746
7289,93.57426
7292,92.030525
7293,114.1826
7296,91.90174
7297,112.381874
7298,92.13964
7299,114.09074
7301,100.2058
7304,112.34951
7306,114.19676
7308,93.57426
7309,98.76344
7312,92.03884
7313,78.19227
7314,93.13879
7316,97.97372
7319,113.120384
7321,92.009674
7323,95.07517
7324,101.48135
7325,93.47024
7328,99.486595
7330,78.20115
7334,93.639824
7337,113.934135
7338,98.82224
7339,93.73351
7341,92.89393
7342,113.80401
7344,112.462395
7345,114.18668
7347,110.21165
7349,114.11373
7350,92.13255
7353,113.89934
7355,112.365974
7356,91.94361
7357,113.63255
7358,93.37868
7360,91.97151
7363,100.42205
7364,93.84936
7366,93.64347
7368,92.818016
7369,112.363556
7370,94.21679
7373,93.42774
7374,114.09872
7375,93.354164
7377,92.68635
7379,92.26408
7380,114.21102
7382,113.686226
7383,93.6721
7385,91.89257
7386,103.88197
7391,93.479
7394,104.56629
7396,113.92301
7397,91.95666
7399,92.6701
7400,102.9596
7403,78.192
7405,113.99927
7408,112.65465
7414,114.21261
7416,99.5505
7417,92.00692
7419,91.93177
7420,102.65504
7421,91.90504
7422,93.872055
7423,100.96103
7425,78.201996
7430,92.892586
7432,92.55154
7433,92.33706
7434,112.36544
7436,110.21222
7437,92.07621
7438,102.816505
7440,105.30169
7441,92.39215
7442,113.43527
7445,114.0376
7446,99.4853
7448,112.34264
7450,99.439964
7451,93.67553
7454,112.462456
7455,92.6754
7457,112.38176
7459,99.59515
7462,92.03827
7464,93.67553
7465,108.08207
7466,92.01389
7467,113.0216
7469,114.14701
7472,92.08352
7473,113.80663
7479,93.639824
7480,102.99833
7484,114.15092
7491,92.13744
7494,102.29693
7495,92.6778
7501,92.2627
7503,93.63805
7504,105.751
7505,92.044716
7508,112.316536
7509,93.56432
7510,78.19227
7511,114.13105
7515,93.477394
7516,105.57807
7517,92.64244
7518,103.29421
7519,91.961174
7521,91.93222
7522,102.217766
7524,105.13397
7526,102.844505
7527,92.148094
7528,101.41677
7529,93.056725
7534,112.59593
7537,114.14264
7538,92.715034
7540,91.89031
7541,112.38165
7545,114.108055
7551,114.21311
7553,93.80982
7554,101.15279
7555,92.91364
7561,112.36712
7562,113.10113
7564,92.68737
7565,108.68841
7566,92.00036
7567,113.11967
7569,99.158195
7570,91.96442
7571,114.20095
7572,92.191734
7574,102.79716
7578,112.44047
7579,93.402626
7586,91.859535
7587,78.20817
7590,93.10896
7593,113.80663
7594,91.90571
7595,92.00036
7600,92.73707
7601,78.210724
7602,92.65696
7603,113.573616
7604,92.0024
7606,92.60098
7608,114.20817
7613,78.188675
7615,112.392395
7616,110.20641
7617,112.64605
7618,92.148094
7619,104.41811
7622,91.83738
7623,101.61805
7624,92.954155
7625,101.493904
7626,93.64491
7627,102.70304
7628,78.16958
7631,104.94048
7632,105.222206
7633,92.85207
7634,114.11859
7635,92.90253
7636,113.73785
7637,113.73785
7639,92.02853
7640,78.19543
7644,114.13893
7645,92.06866
7648,102.39452
7649,92.79235
7650,114.03144
7652,108.08208
7653,93.00115
7655,91.944275
7659,112.222404
7662,92.95261
7664,95.76758
7666,93.47412
7668,93.57464
7669,112.42792
7670,92.39468
7672,93.55011
7673,112.30688
7678,91.9531
7679,78.20373
7680,100.00855
7683,91.77653
7685,114.21435
7688,93.83181
7690,110.17657
7692,91.890526
7693,91.859116
7695,113.934135
7696,92.92069
7698,92.53077
7699,113.90801
7702,92.21473
7703,113.527214
7704,93.10688
7707,114.13105
7713,78.20376
7715,102.59575
7717,112.2834
7718,92.80758
7719,102.56837
7721,114.053024
7722,91.9096
7725,98.97352
7727,100.92219
7730,78.18423
7733,91.94033
7735,98.62937
7740,112.63509
7741,112.50642
7742,91.91118
7744,113.99506
7747,92.10519
7750,78.19604
7752,111.884865
7754,113.28361
7756,105.0265
7757,93.19149
7758,103.75538
7760,99.42534
7761,91.92303
7763,103.72376
7765,93.52493
7767,112.83532
7768,91.715355
7771,92.15957
7773,92.17035
7774,114.195244
7776,100.47622
7779,92.11068
7783,91.978584
7786,102.0827
7787,93.34738
7789,91.99694
7791,93.554115
7793,92.39802
7794,112.640396
7795,91.9029
7799,78.180984
7800,112.07659
7802,92.25863
7805,110.50085
7807,98.03225
7808,91.888855
7811,102.924385
7817,110.04069
7818,103.123695
7819,93.55619
7822,91.90424
7823,113.605064
7825,112.35738
7828,92.07737
7832,93.903656
7833,78.19695
7834,109.02692
7835,93.37293
7837,91.937416
7840,91.883995
7842,91.64167
7843,111.225105
7844,92.177895
7846,91.92303
7850,92.12594
7853,114.17635
7855,114.19052
7858,93.478615
7863,112.11541
7865,114.17046
7866,91.94822
7868,91.85101
7869,112.355644
7871,78.18447
7872,100.264305
7874,99.99487
7877,114.0287
7878,91.94085
7879,109.78245
7881,93.72167
7883,91.937874
7885,99.46288
7886,93.51102
7889,92.13868
7890,107.236244
7891,91.6972
7893,91.90504
7894,92.77368
7896,113.48145
7898,98.380196
7901,91.87808
7902,110.04658
7904,113.25866
7905,92.107895
7906,114.194145
7909,93.44465
7910,100.09752
7913,91.91415
7918,114.15098
7919,91.95283
7923,91.869255
7925,91.91514
7927,91.48334
7930,93.12158
7932,91.90714
7933,92.87613
7935,91.613304
7939,99.83921
7942,93.10222
7943,113.42962
7945,99.36683
7946,92.425285
7948,93.48185
7949,112.6274
7950,92.27378
7951,112.83532
7955,102.7786
7959,93.60621
7960,112.63509
7961,91.936165
7962,102.38383
7964,101.29728
7965,93.5275
7966,114.122086
7967,102.362465
7968,93.34402
7971,102.11032
7974,91.95283
7976,105.7006
7978,112.179214
7982,112.63509
7983,93.47591
7984,102.791245
7986,93.48169
7989,112.6274
7991,110.04658
7992,112.44947
7993,91.71508
7994,114.17309
7995,93.903656
7997,91.81129
7998,102.791245
7999,110.04069
8002,91.0752
8007,93.62434
8009,92.003586
8011,93.18975
8013,91.773636
8015,102.4568
8017,112.3
8019,114.20844
8023,92.2067
8024,112.89898
8026,113.2792
8027,92.91912
8029,91.87408
8030,113.396095
8031,92.734535
8033,92.27675
8035,92.85889
8036,99.593056
8039,102.65671
8042,91.72613
8044,92.963524
8046,78.198906
8048,112.82873
8049,92.107895
8050,101.63885
8053,92.10006
8054,91.98232
8059,92.05678
8061,93.422585
8062,112.5543
8064,113.4835
8066,102.65389
8067,91.95953
8068,91.90923
8070,91.90946
8071,114.12799
8072,92.36783
8076,91.93038
8080,93.27012
8081,113.06428
8084,94.85673
8087,113.01931
8089,91.561905
8090,114.20608
8091,102.8908
8094,114.00019
8100,92.53927
8101,91.85715
8110,93.17028
8111,110.04657
8112,92.732414
8115,112.36312
8116,92.81478
8118,113.4835
8121,114.206856
8125,112.33738
8127,112.943825
8128,91.90624
8129,110.05775
8131,93.41268
8138,92.01397
8139,100.94526
8140,92.01922
8141,92.17035
8142,112.38026
8143,112.36356
8145,113.2792
8146,90.539375
8148,114.20634
8153,112.09699
8154,91.83613
8155,110.55674
8161,91.95249
8162,113.15029
8163,92.87531
8166,112.23429
8168,111.80295
8170,92.02322
8172,110.01627
8173,91.981224
8176,101.06332
8179,92.02105
8181,91.921715
8182,114.19965
8184,112.38107
8190,99.42875
8191,91.86091
8194,113.585594
8196,112.5895
8198,112.51484
8199,114.15914
8201,112.76922
8202,91.91416
8207,93.61428
8208,110.066
8211,111.833
8214,110.26687
8217,92.01426
8218,113.88038
8222,91.951744
8229,111.87116
8231,93.29385
8233,91.57481
8236,92.187645
8238,113.17159
8240,98.59519
8243,99.2008
8246,111.92477
8250,93.57726
8254,91.865265
8256,78.19659
8257,112.34391
8258,91.906975
8260,93.56919
8261,114.07032
8263,114.20161
8264,92.04691
8267,111.130165
8268,91.9228
8271,92.06067
8272,110.066
8275,92.06028
8276,91.90611
8277,110.30649
8278,114.20281
8279,92.473885
8280,111.73425
8281,93.88938
8282,112.284386
8287,113.18108
8288,91.95371
8289,114.09974
8294,92.11678
8296,92.24631
8299,109.51403
8302,102.761024
8308,112.31748
8314,102.657936
8315,91.950836
8316,112.359825
8317,93.53514
8319,112.49644
8320,91.820625
8321,114.20838
8323,93.23457
8325,91.90302
8326,112.13662
8328,110.05585
8330,112.61797
8331,91.95341
8332,114.11141
8334,91.99822
8338,92.65671
8339,93.966576
8341,92.10612
8345,114.16398
8346,91.882034
8347,102.396935
8349,92.444405
8351,91.96184
8352,112.32377
8353,110.05585
8355,112.56278
8358,110.07011
8359,110.81172
8360,92.431725
8361,114.05604
8363,102.00465
8364,91.87961
8365,92.22219
8366,103.13726
8370,112.350426
8372,91.893295
8376,93.547005
8377,114.010216
8379,112.26548
8380,91.83136
8381,111.50767
8386,91.85171
8388,101.8407
8389,93.17727
8391,112.833336
8394,91.86527
8396,102.60584
8398,100.847755
8400,113.90942
8401,91.92245
8404,92.10612
8407,93.64974
8408,113.69497
8409,109.20071
8410,102.56026
8411,92.15424
8413,91.94413
8414,112.38416
8416,91.89599
